year,month,week,day,date,skyCover_7h,skyCover_14h,skyCover_19h,temp_7h,temp_14h,temp_19h,temp_dailyMean,temp_dailyMax,temp_dailyMin,hum_7h,hum_14h,hum_19h,windBeauf_7h,windBeauf_14h,windBeauf_19h,precip
2017,8,35,30,2017-08-30,0,1,0,,30.0,25.0,21.8,30.5,13.1,71.0,31.0,42.0,1,3,3,0
2017,8,35,31,2017-08-31,1,0,5,18.1,30.3,26.0,23.5,31.5,15.5,60.0,38.0,52.0,1,3,1,Spuren
2017,9,35,1,2017-09-01,9,10,10,19.7,17.8,15.3,20.7,26.0,15.3,76.0,91.0,84.0,2,2,3,6.4
2017,9,35,2,2017-09-02,9,9,10,14.0,18.2,15.7,15.8,18.6,13.0,75.0,58.0,61.0,3,2,2,3.8
2017,9,35,3,2017-09-03,10,9,8,,16.5,14.3,15.3,18.2,12.4,89.0,58.0,74.0,3,4,3,1.9
2017,9,36,4,2017-09-04,1,6,3,13.8,20.5,16.0,16.6,21.6,11.5,70.0,43.0,54.0,4,2,2,Spuren
2017,9,36,5,2017-09-05,3,5,3,14.7,22.3,19.5,19.2,24.0,14.3,66.0,42.0,59.0,3,3,3,0
2017,9,36,6,2017-09-06,9,2,3,15.8,24.4,18.9,19.4,24.9,13.8,84.0,54.0,72.0,1,3,4,Spuren
2017,9,36,7,2017-09-07,7,9,1,16.0,20.6,15.6,18.2,21.3,15.0,62.0,42.0,58.0,2,4,2,0
2017,9,36,8,2017-09-08,4,1,1,13.2,24.5,19.1,17.3,24.8,9.8,76.0,35.0,53.0,1,3,3,0
2017,9,36,9,2017-09-09,9,1,4,13.7,26.0,22.4,19.7,26.7,12.6,86.0,42.0,52.0,2,4,2,Spuren
2017,9,36,10,2017-09-10,9,9,10,16.0,19.8,17.5,18.3,22.4,14.1,72.0,60.0,71.0,1,1,1,2.8
2017,9,37,11,2017-09-11,8,10,10,14.5,16.8,15.4,15.7,17.9,13.4,92.0,85.0,82.0,1,1,4,2.7
2017,9,37,12,2017-09-12,9,10,9,15.2,14.0,13.6,15.5,17.8,13.2,70.0,84.0,76.0,3,3,4,1.3
2017,9,37,13,2017-09-13,1,9,10,13.3,22.6,19.2,17.4,23.3,11.4,70.0,35.0,50.0,2,3,2,Spuren
2017,9,37,14,2017-09-14,1,1,10,14.0,26.9,13.2,19.7,27.3,12.0,78.0,38.0,67.0,2,1,5,0.4
2017,9,37,15,2017-09-15,1,9,8,13.1,20.8,14.7,16.4,21.1,11.6,59.0,35.0,62.0,3,2,3,5.5
2017,9,37,16,2017-09-16,10,10,10,11.9,15.2,13.3,13.8,15.8,11.8,95.0,80.0,84.0,2,1,3,0.3
2017,9,37,17,2017-09-17,10,10,8,12.2,11.5,11.9,12.5,13.6,11.4,82.0,92.0,89.0,1,3,3,14.3
2017,9,38,18,2017-09-18,3,5,9,9.0,18.2,13.6,12.9,18.6,7.2,94.0,49.0,72.0,1,2,2,0.4
2017,9,38,19,2017-09-19,10,10,10,10.9,12.6,11.3,12.1,13.6,10.6,86.0,88.0,91.0,1,3,2,50.4
2017,9,38,20,2017-09-20,10,10,10,10.3,,12.8,11.6,13.0,10.1,90.0,82.0,77.0,4,3,3,1.4
2017,9,38,21,2017-09-21,9,9,9,41.6,15.6,13.9,13.3,16.4,10.1,78.0,58.0,66.0,5,3,3,Spuren
2017,9,38,22,2017-09-22,10,9,3,13.2,15.4,14.2,15.0,17.4,12.5,72.0,72.0,67.0,3,2,3,Spuren
2017,9,38,23,2017-09-23,2,10,10,12.3,17.3,12.8,13.3,17.3,9.3,77.0,59.0,84.0,2,2,2,0.6
2017,9,38,24,2017-09-24,9,9,9,,15.4,,13.5,15.8,11.2,80.0,70.0,84.0,1,2,2,0
2017,9,39,25,2017-09-25,9,8,2,11.8,16.7,14.2,14.5,18.2,10.7,90.0,67.0,76.0,1,3,2,0.3
2017,9,39,26,2017-09-26,9,3,3,12.4,20.5,15.5,15.9,20.9,10.8,90.0,58.0,82.0,1,2,2,Spuren
2017,9,39,27,2017-09-27,5,8,8,10.4,19.1,66.4,15.0,20.3,9.6,97.0,69.0,80.0,1,2,2,0
2017,9,39,28,2017-09-28,0,1,1,12.0,21.0,15.9,16.4,21.3,11.4,96.0,45.0,66.0,1,3,2,0
2017,9,39,29,2017-09-29,1,3,1,9.4,,14.7,14.0,19.9,8.1,94.0,49.0,67.0,1,3,3,0
2017,9,39,30,2017-09-30,0,0,1,9.0,18.3,54.4,13.1,18.6,7.6,82.0,41.0,53.0,2,4,3,0
2017,10,39,1,2017-10-01,1,5,3,10.3,,53.2,13.8,18.9,8.7,62.0,37.0,56.0,2,3,2,0
2017,10,40,2,2017-10-02,0,1,7,7.0,18.8,14.2,12.3,19.0,5.5,85.0,38.0,52.0,1,3,2,4.8
2017,10,40,3,2017-10-03,10,10,7,10.7,14.5,12.2,12.5,14.6,10.4,94.0,91.0,83.0,1,3,3,14.3
2017,10,40,4,2017-10-04,7,6,7,11.5,19.0,13.0,14.3,19.2,9.3,78.0,46.0,75.0,3,3,2,Spuren
2017,10,40,5,2017-10-05,9,7,10,14.1,23.1,20.2,17.6,23.2,11.9,60.0,26.0,43.0,3,4,3,8.4
2017,10,40,6,2017-10-06,5,9,7,10.4,10.6,9.8,14.8,20.2,9.4,70.0,79.0,74.0,3,3,4,1.1
2017,10,40,7,2017-10-07,8,6,8,10.7,14.1,10.9,12.1,15.0,9.2,73.0,66.0,70.0,4,4,3,0.1
2017,10,40,8,2017-10-08,10,5,4,10.1,12.4,11.9,10.6,12.9,8.3,78.0,72.0,77.0,4,4,4,4.5
2017,10,41,9,2017-10-09,1,8,7,8.7,14.1,10.9,11.5,15.1,7.9,77.0,55.0,79.0,3,3,2,Spuren
2017,10,41,10,2017-10-10,8,9,8,11.2,16.3,13.0,14.0,17.6,10.3,75.0,55.0,71.0,3,4,2,0.1
2017,10,41,11,2017-10-11,9,8,7,14.0,21.1,13.9,16.9,21.5,12.3,74.0,42.0,76.0,2,3,2,0
2017,10,41,12,2017-10-12,1,8,7,10.6,20.7,17.1,15.2,22.1,8.3,90.0,43.0,66.0,2,4,3,0
2017,10,41,13,2017-10-13,7,6,5,15.0,19.4,15.2,17.1,20.5,13.6,67.0,49.0,67.0,3,3,3,0
2017,10,41,14,2017-10-14,9,5,0,10.9,20.3,13.6,15.3,20.6,9.9,85.0,50.0,78.0,2,2,2,0
2017,10,41,15,2017-10-15,1,2,1,9.5,21.7,14.4,15.5,21.9,9.0,96.0,54.0,83.0,0,2,1,0
2017,10,42,16,2017-10-16,0,0,0,9.6,21.3,13.9,15.3,21.6,9.0,97.0,61.0,88.0,1,2,0,0
2017,10,42,17,2017-10-17,0,1,4,,19.1,14.9,13.8,19.6,8.0,98.0,69.0,83.0,0,1,1,0
2017,10,42,18,2017-10-18,9,9,4,11.3,18.4,12.5,14.3,18.5,10.1,97.0,71.0,95.0,1,1,1,0
2017,10,42,19,2017-10-19,10,7,0,11.7,14.7,10.3,12.6,15.0,10.2,92.0,79.0,94.0,1,2,2,0
2017,10,42,20,2017-10-20,10,10,10,8.6,12.2,11.9,9.7,13.1,6.2,100.0,87.0,90.0,1,1,1,0
2017,10,42,21,2017-10-21,10,9,5,,55.2,12.3,12.6,15.7,9.4,97.0,91.0,95.0,1,1,2,1.4
2017,10,42,22,2017-10-22,10,10,10,12.6,11.7,11.4,11.4,13.1,9.7,83.0,84.0,78.0,5,2,3,1.2
2017,10,43,23,2017-10-23,10,10,10,9.2,9.4,10.2,10.5,11.8,9.1,76.0,85.0,75.0,4,4,4,4.2
2017,10,43,24,2017-10-24,8,9,9,10.1,12.8,12.1,11.7,13.6,9.8,76.0,73.0,74.0,4,3,2,Spuren
2017,10,43,25,2017-10-25,8,9,8,9.0,17.3,12.1,12.6,17.8,7.3,93.0,58.0,80.0,1,1,2,0
2017,10,43,26,2017-10-26,9,7,6,12.2,73.2,12.5,14.3,18.7,9.8,81.0,63.0,86.0,3,3,2,0.2
2017,10,43,27,2017-10-27,10,9,7,12.9,,9.7,11.7,14.8,8.5,92.0,82.0,77.0,2,4,3,11.3
2017,10,43,28,2017-10-28,9,10,9,9.7,10.8,10.4,10.1,11.1,9.0,73.0,58.0,60.0,3,4,4,3.2
2017,10,43,29,2017-10-29,9,2,6,10.9,12.7,,10.8,14.0,7.5,76.0,41.0,56.0,6,6,5,8.2
2017,10,44,30,2017-10-30,3,9,1,5.8,8.7,6.5,7.3,9.7,4.9,67.0,52.0,63.0,4,4,4,0.8
2017,10,44,31,2017-10-31,10,10,8,6.1,9.5,8.0,7.2,9.6,4.8,77.0,63.0,66.0,3,3,3,Spuren
2017,11,44,1,2017-11-01,8,9,9,3.1,10.4,9.8,6.7,10.9,2.5,90.0,57.0,65.0,2,3,3,Spuren
2017,11,44,2,2017-11-02,6,9,7,4.6,16.3,13.5,10.6,16.6,4.5,93.0,46.0,62.0,1,4,3,0.6
2017,11,44,3,2017-11-03,8,6,1,9.8,13.0,40.0,10.6,14.1,7.0,74.0,58.0,85.0,2,2,1,0
2017,11,44,4,2017-11-04,1,8,9,4.3,13.9,,9.0,14.5,3.4,94.0,57.0,70.0,2,3,2,0
2017,11,44,5,2017-11-05,10,1,8,7.4,13.7,13.4,10.3,14.0,6.5,87.0,70.0,70.0,2,3,3,0
2017,11,45,6,2017-11-06,9,10,10,8.0,40.0,7.8,10.4,13.4,7.4,77.0,86.0,85.0,3,2,2,Spuren
2017,11,45,7,2017-11-07,7,9,9,6.9,,10.4,9.3,11.8,6.7,89.0,64.0,71.0,2,2,1,0.1
2017,11,45,8,2017-11-08,10,10,10,8.7,7.8,7.5,8.9,10.4,7.4,74.0,89.0,91.0,3,2,2,3.5
2017,11,45,9,2017-11-09,9,9,10,5.4,10.0,8.8,7.7,10.0,5.3,93.0,69.0,74.0,1,1,2,0
2017,11,45,10,2017-11-10,10,9,9,8.2,10.0,8.6,9.1,10.1,8.1,68.0,57.0,60.0,2,2,2,0.1
2017,11,45,11,2017-11-11,8,7,10,6.6,9.2,7.7,8.0,9.6,6.3,69.0,54.0,74.0,3,4,2,3.4
2017,11,45,12,2017-11-12,9,10,10,6.6,6.6,6.3,7.6,9.2,6.0,80.0,79.0,90.0,1,3,2,0.9
2017,11,46,13,2017-11-13,10,10,9,5.0,5.7,4.9,6.4,7.8,4.9,68.0,67.0,66.0,4,3,4,0
2017,11,46,14,2017-11-14,10,2,0,4.2,7.5,2.6,5.4,8.2,2.6,71.0,50.0,74.0,3,3,2,0
2017,11,46,15,2017-11-15,1,1,0,,7.7,2.6,4.5,8.4,0.6,86.0,57.0,84.0,3,2,1,0
2017,11,46,16,2017-11-16,10,8,10,0.1,4.8,4.8,2.2,5.3,-1.0,99.0,73.0,76.0,1,2,2,0
2017,11,46,17,2017-11-17,9,9,10,3.2,5.6,5.3,4.5,5.9,3.0,72.0,68.0,75.0,3,3,3,0.2
2017,11,46,18,2017-11-18,10,8,8,5.0,7.3,5.4,6.1,7.9,4.2,84.0,71.0,77.0,2,4,3,Spuren
2017,11,46,19,2017-11-19,10,7,8,5.5,4.0,,5.2,6.7,3.7,64.0,86.0,68.0,3,3,4,1.4
2017,11,47,20,2017-11-20,9,8,9,,7.0,4.6,6.0,7.9,4.1,77.0,63.0,74.0,4,4,4,7.4
2017,11,47,21,2017-11-21,10,9,10,5.3,9.3,8.9,6.1,9.6,2.6,89.0,77.0,81.0,3,4,4,3.7
2017,11,47,22,2017-11-22,5,8,3,9.1,15.7,11.6,11.5,16.1,6.9,71.0,41.0,54.0,3,5,2,0
2017,11,47,23,2017-11-23,10,10,10,3.8,4.6,4.8,7.2,11.6,2.8,98.0,93.0,88.0,2,1,1,0
2017,11,47,24,2017-11-24,10,10,10,3.9,5.3,4.2,4.5,5.5,3.5,95.0,92.0,97.0,2,1,3,Spuren
2017,11,47,25,2017-11-25,10,9,10,4.4,8.3,7.3,6.2,8.5,3.9,98.0,88.0,77.0,3,1,4,1
2017,11,47,26,2017-11-26,9,9,9,5.5,,,5.5,7.6,3.4,75.0,60.0,61.0,3,4,4,0
2017,11,48,27,2017-11-27,7,2,1,2.7,6.3,1.1,4.1,7.1,1.1,77.0,55.0,78.0,2,2,2,0
2017,11,48,28,2017-11-28,9,9,9,0.7,6.4,3.8,3.4,7.2,-0.4,78.0,59.0,66.0,2,2,1,0.8
2017,11,48,29,2017-11-29,10,10,10,1.1,2.8,1.5,2.4,3.9,0.8,93.0,91.0,95.0,1,2,3,10.7
2017,11,48,30,2017-11-30,10,8,8,0.3,1.5,1.7,1.2,2.2,0.2,97.0,92.0,87.0,1,4,4,6.7
2017,12,48,1,2017-12-01,1,2,7,-2.0,2.6,-1.0,0.7,3.6,-2.3,96.0,80.0,93.0,1,2,1,0
2017,12,48,2,2017-12-02,1,4,10,-2.7,,-0.3,-1.8,1.3,-4.8,92.0,71.0,79.0,2,3,2,0
2017,12,48,3,2017-12-03,9,10,10,-0.3,1.4,0.5,0.4,2.0,-1.2,78.0,66.0,64.0,3,3,3,0.5
2017,12,49,4,2017-12-04,9,9,1,1.2,2.9,2.7,1.6,3.1,0.0,80.0,76.0,79.0,5,5,4,1.1
2017,12,49,5,2017-12-05,9,9,10,3.4,4.4,5.3,3.8,5.3,2.3,79.0,85.0,75.0,3,5,4,3.3
2017,12,49,6,2017-12-06,10,8,0,4.9,5.8,3.7,5.0,6.4,3.6,71.0,62.0,71.0,3,4,4,0
2017,12,49,7,2017-12-07,2,8,0,0.0,,1.0,3.0,6.3,-0.4,85.0,67.0,89.0,2,1,2,0
2017,12,49,8,2017-12-08,10,10,10,-40.0,0.7,3.7,0.9,3.9,-2.2,99.0,87.0,84.0,1,2,3,2.9
2017,12,49,9,2017-12-09,9,9,1,2.4,1.7,0.4,2.1,4.0,0.2,65.0,68.0,59.0,3,4,5,Spuren
2017,12,49,10,2017-12-10,1,9,7,-1.7,2.9,2.9,0.5,3.1,-2.2,67.0,52.0,59.0,2,3,1,0
2017,12,50,11,2017-12-11,7,10,9,2.7,10.1,11.0,6.3,11.2,1.4,84.0,72.0,76.0,1,5,5,Spuren
2017,12,50,12,2017-12-12,10,9,10,7.4,8.1,5.3,8.9,12.4,5.3,72.0,62.0,63.0,5,4,4,Spuren
2017,12,50,13,2017-12-13,9,6,0,3.3,6.4,2.3,4.5,6.9,2.1,70.0,50.0,80.0,2,2,2,0
2017,12,50,14,2017-12-14,9,9,8,,7.4,,5.1,9.8,0.4,82.0,46.0,61.0,1,5,1,Spuren
2017,12,50,15,2017-12-15,7,9,10,1.1,6.8,5.1,4.0,7.3,0.7,95.0,57.0,66.0,1,3,1,0
2017,12,50,16,2017-12-16,9,9,6,3.1,5.0,3.0,3.9,5.3,2.5,74.0,67.0,80.0,3,3,2,Spuren
2017,12,50,17,2017-12-17,7,8,7,2.3,4.5,2.0,3.4,5.3,1.4,78.0,67.0,82.0,4,3,2,0.2
2017,12,51,18,2017-12-18,7,9,8,-0.3,1.6,0.4,0.8,2.3,-0.7,77.0,68.0,76.0,3,2,2,0
2017,12,51,19,2017-12-19,1,7,9,-4.0,1.3,40.0,-1.3,1.7,-4.3,82.0,61.0,63.0,2,3,3,Spuren
2017,12,51,20,2017-12-20,10,9,10,1.1,3.2,,1.6,3.3,-0.1,79.0,73.0,75.0,1,2,3,Spuren
2017,12,51,21,2017-12-21,10,10,10,3.6,3.9,3.8,3.2,4.4,2.0,71.0,85.0,90.0,3,5,5,6.6
2017,12,51,22,2017-12-22,9,9,9,5.6,7.8,7.3,5.9,8.0,3.7,81.0,75.0,72.0,3,3,3,0
2017,12,51,23,2017-12-23,7,9,5,6.4,,8.8,7.3,9.0,5.5,72.0,67.0,69.0,3,4,5,0.7
2017,12,51,24,2017-12-24,3,2,3,7.4,9.0,,8.0,9.4,6.6,71.0,64.0,72.0,6,5,5,0
2017,12,52,25,2017-12-25,1,1,1,1.8,8.1,3.1,4.8,8.6,0.9,90.0,65.0,88.0,1,2,2,0
2017,12,52,26,2017-12-26,10,10,10,1.3,2.4,1.3,1.7,3.1,0.2,95.0,88.0,91.0,2,2,2,0
2017,12,52,27,2017-12-27,10,6,9,0.3,9.1,,4.7,9.6,-0.3,100.0,70.0,71.0,2,3,3,4.5
2017,12,52,28,2017-12-28,10,9,10,3.8,5.5,2.3,6.2,10.0,2.3,84.0,70.0,91.0,4,4,4,14.9
2017,12,52,29,2017-12-29,9,4,1,1.7,4.2,-0.4,1.9,4.2,-0.5,66.0,56.0,73.0,4,3,2,0
2017,12,52,30,2017-12-30,10,9,10,-0.1,4.5,1.5,1.0,4.6,-2.6,73.0,69.0,92.0,1,2,1,8.4
2017,12,52,31,2017-12-31,10,5,7,5.7,14.5,7.9,8.1,14.8,1.4,95.0,51.0,77.0,2,4,2,0
2018,1,1,1,2018-01-01,10,10,8,2.5,8.9,6.6,5.8,9.2,2.3,96.0,62.0,68.0,1,4,1,Spuren
2018,1,1,2,2018-01-02,8,8,7,6.7,8.0,5.7,5.1,8.4,1.8,68.0,60.0,74.0,4,4,4,0.3
2018,1,1,3,2018-01-03,5,10,6,1.5,4.2,6.7,4.4,7.9,0.9,78.0,88.0,69.0,2,2,5,3.4
2018,1,1,4,2018-01-04,6,9,10,7.2,9.1,6.8,8.1,9.6,6.5,62.0,56.0,70.0,4,3,1,6.4
2018,1,1,5,2018-01-05,8,10,10,9.3,10.9,6.9,8.5,12.1,4.8,74.0,65.0,83.0,5,2,1,0
2018,1,1,6,2018-01-06,8,10,10,2.8,7.1,6.8,5.3,8.4,2.2,97.0,90.0,94.0,2,2,1,0
2018,1,1,7,2018-01-07,10,10,10,6.9,8.4,7.5,7.6,8.7,6.5,91.0,85.0,86.0,1,1,2,1.2
2018,1,2,8,2018-01-08,10,10,10,5.5,5.1,4.2,5.9,7.5,4.2,98.0,98.0,98.0,2,2,2,1.7
2018,1,2,9,2018-01-09,10,10,8,6.3,6.9,6.3,5.6,6.9,4.2,95.0,86.0,84.0,3,4,3,4.6
2018,1,2,10,2018-01-10,10,10,10,4.2,3.5,3.9,4.9,6.5,3.2,96.0,96.0,96.0,3,2,1,7.6
2018,1,2,11,2018-01-11,9,9,10,3.2,7.0,5.4,4.9,8.1,1.7,98.0,78.0,82.0,1,2,2,0
2018,1,2,12,2018-01-12,10,10,10,5.2,5.3,,4.6,5.6,3.5,82.0,83.0,89.0,2,2,2,2.1
2018,1,2,13,2018-01-13,10,10,10,1.0,0.8,1.3,2.2,3.6,0.7,90.0,96.0,96.0,2,2,3,1.6
2018,1,2,14,2018-01-14,10,10,10,0.3,0.2,-0.3,0.6,1.4,-0.3,94.0,89.0,90.0,3,3,3,2.2
2018,1,3,15,2018-01-15,2,9,10,-2.0,-0.4,-1.4,-0.8,0.8,-2.3,88.0,77.0,80.0,3,4,3,0
2018,1,3,16,2018-01-16,10,10,10,-0.8,0.6,2.2,0.2,2.2,-1.8,91.0,91.0,94.0,3,2,2,1.8
2018,1,3,17,2018-01-17,8,6,9,3.5,4.4,40.0,4.1,6.0,2.2,80.0,71.0,63.0,4,5,4,0.3
2018,1,3,18,2018-01-18,2,9,3,2.2,5.2,4.0,3.5,5.6,1.4,70.0,65.0,68.0,4,3,1,1.3
2018,1,3,19,2018-01-19,9,2,1,,,3.4,6.0,9.6,2.4,82.0,61.0,72.0,3,5,4,6.2
2018,1,3,20,2018-01-20,10,9,7,1.3,5.3,1.8,2.9,5.7,0.0,92.0,65.0,83.0,1,3,2,0.6
2018,1,3,21,2018-01-21,10,10,9,0.8,2.0,1.8,1.6,2.5,0.7,90.0,89.0,75.0,1,3,4,0.6
2018,1,4,22,2018-01-22,9,9,10,-1.7,1.0,1.0,-0.2,1.8,-2.2,82.0,73.0,82.0,1,2,3,1.4
2018,1,4,23,2018-01-23,8,10,9,3.5,5.6,5.3,3.2,5.9,0.4,83.0,79.0,80.0,4,3,2,Spuren
2018,1,4,24,2018-01-24,9,10,1,4.2,6.1,2.6,4.4,6.2,2.6,85.0,85.0,92.0,1,2,1,1.4
2018,1,4,25,2018-01-25,8,7,6,0.9,5.3,2.6,3.3,5.7,0.9,90.0,74.0,81.0,2,2,3,0
2018,1,4,26,2018-01-26,10,10,10,0.7,2.3,1.9,1.6,2.6,0.6,95.0,84.0,90.0,1,2,2,Spuren
2018,1,4,27,2018-01-27,10,10,10,2.1,2.8,3.2,2.8,3.7,1.9,89.0,78.0,78.0,2,2,2,0
2018,1,4,28,2018-01-28,8,9,10,1.7,10.8,8.9,6.5,11.7,1.3,92.0,52.0,76.0,1,5,4,Spuren
2018,1,5,29,2018-01-29,8,2,1,10.2,14.2,12.4,11.6,14.4,8.7,67.0,52.0,57.0,5,6,5,Spuren
2018,1,5,30,2018-01-30,9,3,1,8.9,9.0,40.0,9.5,12.4,6.5,73.0,54.0,73.0,4,2,3,1.1
2018,1,5,31,2018-01-31,10,2,1,1.4,9.4,3.8,5.4,10.0,0.7,93.0,63.0,83.0,0,2,2,0
2018,2,5,1,2018-02-01,10,10,10,1.9,,,3.8,6.2,1.3,94.0,82.0,83.0,1,1,4,0.6
2018,2,5,2,2018-02-02,9,10,8,3.7,5.4,4.0,4.6,5.5,3.6,76.0,63.0,64.0,2,3,2,Spuren
2018,2,5,3,2018-02-03,9,10,9,3.1,4.0,3.0,3.5,4.4,2.5,64.0,69.0,75.0,3,3,3,Spuren
2018,2,5,4,2018-02-04,7,7,0,2.0,3.2,0.0,2.5,5.0,0.0,78.0,72.0,85.0,3,3,1,Spuren
2018,2,6,5,2018-02-05,1,7,10,-3.4,2.3,0.7,-0.5,2.6,-3.5,90.0,64.0,62.0,1,2,2,0
2018,2,6,6,2018-02-06,10,10,10,-1.4,0.5,1.1,-0.3,1.1,-1.6,62.0,69.0,81.0,3,3,3,0
2018,2,6,7,2018-02-07,10,10,10,-1.2,0.7,0.7,-0.2,1.2,-1.6,84.0,94.0,97.0,3,1,1,7.5
2018,2,6,8,2018-02-08,10,10,9,1.3,1.5,1.1,1.1,1.6,0.6,85.0,81.0,79.0,3,4,3,Spuren
2018,2,6,9,2018-02-09,10,9,9,0.2,2.1,0.2,1.5,2.8,0.1,78.0,67.0,76.0,2,2,2,0
2018,2,6,10,2018-02-10,10,10,10,-0.5,40.0,-0.1,-0.1,0.4,-0.6,77.0,79.0,86.0,2,2,1,Spuren
2018,2,6,11,2018-02-11,7,8,10,-0.7,5.9,3.0,2.5,6.1,-1.2,74.0,61.0,67.0,1,1,2,0.1
2018,2,7,12,2018-02-12,9,10,10,3.6,,2.1,3.7,5.8,1.5,79.0,70.0,88.0,3,2,4,0.7
2018,2,7,13,2018-02-13,9,10,10,0.6,1.2,1.1,1.5,2.4,0.5,77.0,85.0,82.0,3,3,3,1
2018,2,7,14,2018-02-14,9,9,10,-0.2,2.5,0.5,1.5,3.3,-0.3,80.0,65.0,85.0,2,3,3,Spuren
2018,2,7,15,2018-02-15,1,8,10,-1.5,3.7,1.6,1.2,3.9,-1.6,81.0,55.0,62.0,2,2,2,1.3
2018,2,7,16,2018-02-16,10,9,7,0.4,4.8,,2.8,5.4,0.2,87.0,85.0,90.0,2,2,2,1.4
2018,2,7,17,2018-02-17,10,10,10,-0.5,-0.3,0.6,0.8,2.1,-0.6,93.0,92.0,95.0,2,3,3,4.4
2018,2,7,18,2018-02-18,10,10,9,0.7,2.5,1.6,1.7,3.0,0.4,93.0,77.0,71.0,2,2,2,0
2018,2,8,19,2018-02-19,1,4,9,-4.7,3.7,0.3,-0.3,4.2,-4.7,92.0,56.0,75.0,1,3,2,1.7
2018,2,8,20,2018-02-20,10,10,10,-1.5,0.3,-0.3,-0.4,0.8,-1.6,95.0,91.0,90.0,1,2,2,6.5
2018,2,8,21,2018-02-21,10,10,10,-1.5,0.4,-1.2,-0.5,0.5,-1.5,83.0,69.0,80.0,3,3,3,0.2
2018,2,8,22,2018-02-22,10,9,10,-1.1,1.3,-1.7,-0.1,1.6,-1.7,74.0,66.0,86.0,2,3,3,0.4
2018,2,8,23,2018-02-23,10,9,10,-2.5,0.3,-1.5,-1.0,0.7,-2.6,77.0,69.0,72.0,2,3,2,Spuren
2018,2,8,24,2018-02-24,2,9,8,-6.1,-1.0,-40.0,-3.0,0.3,-6.2,72.0,52.0,53.0,2,3,3,0
2018,2,8,25,2018-02-25,1,6,0,-9.6,-5.1,-8.8,-6.5,-3.4,-9.6,70.0,52.0,58.0,3,3,3,0
2018,2,9,26,2018-02-26,3,7,10,-12.0,-6.5,-8.0,-9.0,-5.9,-12.1,73.0,56.0,63.0,2,3,3,Spuren
2018,2,9,27,2018-02-27,10,10,10,-10.6,-8.8,-9.5,-9.4,-8.0,-10.8,63.0,70.0,68.0,3,3,3,0.2
2018,2,9,28,2018-02-28,8,4,0,-11.4,-7.0,-9.0,-8.9,-6.3,-11.4,68.0,53.0,63.0,2,3,2,0.2
2018,3,9,1,2018-03-01,1,10,10,-11.3,,-7.0,-9.0,-5.5,-12.4,76.0,65.0,81.0,4,4,4,Spuren
2018,3,9,2,2018-03-02,10,10,10,-6.6,-5.0,-5.0,-6.1,-4.8,-7.3,83.0,86.0,88.0,3,3,2,1
2018,3,9,3,2018-03-03,10,10,9,,-1.6,-1.7,-2.9,-0.6,-5.2,71.0,47.0,50.0,2,2,2,0
2018,3,9,4,2018-03-04,9,9,0,-7.2,2.1,-40.0,-2.3,2.7,-7.3,69.0,56.0,76.0,1,3,3,0
2018,3,10,5,2018-03-05,10,10,10,-0.9,-0.2,-1.2,-0.7,0.1,-1.5,87.0,66.0,83.0,4,3,3,0.4
2018,3,10,6,2018-03-06,10,10,8,0.2,1.3,1.4,0.4,1.9,-1.2,89.0,89.0,86.0,2,3,2,3.3
2018,3,10,7,2018-03-07,10,9,4,0.3,12.2,5.5,6.0,12.6,-0.6,93.0,53.0,76.0,2,4,1,0.7
2018,3,10,8,2018-03-08,9,5,1,5.4,10.6,4.9,8.2,11.8,4.5,73.0,50.0,66.0,4,3,2,0
2018,3,10,9,2018-03-09,9,10,9,2.2,12.7,9.9,7.3,13.6,1.0,85.0,41.0,60.0,1,3,1,0.1
2018,3,10,10,2018-03-10,9,8,8,4.5,14.2,10.1,9.3,14.2,4.4,86.0,50.0,69.0,1,2,1,0
2018,3,10,11,2018-03-11,2,9,8,4.4,13.8,12.2,9.9,15.9,3.9,93.0,61.0,66.0,1,3,2,0.2
2018,3,11,12,2018-03-12,7,9,9,10.5,13.1,10.1,12.7,15.5,9.9,81.0,66.0,88.0,2,4,2,2.2
2018,3,11,13,2018-03-13,9,5,3,9.6,15.5,10.1,12.0,15.9,8.1,66.0,39.0,54.0,3,4,2,0
2018,3,11,14,2018-03-14,8,10,9,7.6,8.9,7.0,8.6,10.1,7.0,73.0,63.0,76.0,3,3,2,0.3
2018,3,11,15,2018-03-15,9,10,10,3.7,6.7,6.9,5.5,7.4,3.5,84.0,74.0,80.0,2,3,2,3.6
2018,3,11,16,2018-03-16,10,9,9,7.2,9.8,8.2,8.5,10.6,6.3,95.0,83.0,88.0,1,3,2,7
2018,3,11,17,2018-03-17,10,10,10,0.6,-0.1,-1.5,3.6,8.7,-1.5,81.0,92.0,87.0,3,2,2,4.1
2018,3,11,18,2018-03-18,10,10,10,-4.8,-1.2,-40.0,-3.0,-1.1,-4.9,69.0,61.0,63.0,3,3,2,Spuren
2018,3,12,19,2018-03-19,10,10,10,-5.7,-2.2,-2.9,-3.9,-1.9,-5.9,70.0,60.0,67.0,2,3,2,0.6
2018,3,12,20,2018-03-20,10,10,8,-2.9,0.4,0.2,-1.3,1.0,-3.6,74.0,54.0,44.0,3,4,3,Spuren
2018,3,12,21,2018-03-21,1,6,0,,4.4,2.3,1.6,5.4,-2.2,70.0,40.0,39.0,3,3,3,Spuren
